date,open,high,low,close,volume_btc,volume_usd
2017-02-25,1176.49479057698,1180.00518885879,1116.20923204759,1149.04747122542,45860.5196013399,53003830.4590492
2017-02-26,1149.04747122542,1177.4681178474,1130.60635441859,1171.57797207831,30764.7657352385,35750258.0484288
2017-02-27,1171.57797207831,1195.81655227102,1164.26748402641,1188.82861947177,35468.8439426087,42035366.6362614
2017-02-28,1188.82861947177,1208.2226825201,1175.75329429319,1189.27214872363,50579.8251012515,60371869.5659083
2017-03-01,1189.27214872363,1225.03518677694,1154.55205974315,1222.65831453725,51153.8266813295,61964760.5650629
2017-03-02,1222.65831453725,1286.98165912266,1211.96082113584,1255.47081852451,78492.0117852321,98040639.3150373
2017-03-03,1255.47081852451,1291.34735195369,1250.80052035033,1283.29704488177,67275.4891147538,85876262.8610252
2017-03-04,1283.29704488177,1285.77948881578,1228.73425111041,1264.32465005206,38418.2027690819,48597934.9005716
2017-03-05,1264.32465005206,1273.27997919739,1242.10141480515,1271.22080438451,25430.2299529345,32104972.3809805
2017-03-06,1271.22080438451,1280.60870555605,1261.00153123198,1277.01406316705,31026.8967651676,39591110.8121328
2017-03-07,1277.01406316705,1280.88859897013,1148.65620387851,1232.69431031787,87722.0078143762,108673876.494899
2017-03-08,1232.69431031787,1242.04333783983,1136.88065342337,1146.96763198178,97875.2463059691,116342973.911747
2017-03-09,1146.96763198178,1206.97160010642,1129.34649647587,1191.33196043812,59860.5510345228,70427061.571777
2017-03-10,1191.33196043812,1330.42454518612,988.691388761482,1112.39279797617,190472.515607202,223836041.80513
2017-03-11,1112.39279797617,1202.68660473526,1104.77743124651,1179.22039291188,70747.2236630502,82387198.059064
2017-03-12,1179.22039291188,1235.46104774718,1160.89657460851,1225.10836522961,44412.0898795496,53441762.0679595
2017-03-13,1225.10836522961,1245.6341167954,1205.61174727908,1238.19105634244,60460.937572299,74376298.1375666
2017-03-14,1238.19105634244,1255.51901359939,1218.38090769367,1243.1449891926,45142.0540939414,56058617.2311937
2017-03-15,1243.1449891926,1256.95267628595,1236.43426097079,1253.43427691188,43592.4038630602,54486699.6250968
2017-03-16,1253.43427691188,1260.23528996712,1118.95859285851,1172.87988368581,132773.298795334,159409024.52829
2017-03-17,1172.87988368581,1174.90067706655,1063.47750685257,1071.7142838294,163738.998918706,183879768.705289
2017-03-18,1071.7142838294,1103.60647166448,940.182455024822,971.377832264456,210424.355551485,212772055.654903
2017-03-19,971.377832264456,1063.67335426251,967.31431058776,1022.5996648363,106444.723537824,108128237.756897
2017-03-20,1022.5996648363,1057.4964457916,1005.04998153539,1047.50863443716,61431.4022732581,63833143.4771977
2017-03-21,1047.50863443716,1125.5263636482,1043.8676680568,1121.28871670849,92591.2690451029,101051998.726139
2017-03-22,1121.28871670849,1121.88217726682,997.781473651222,1044.7237966753,115286.080457387,120730492.049075
2017-03-23,1044.7237966753,1062.78993972977,1022.01593463977,1035.03121573521,56517.8940512529,58898141.1318849
2017-03-24,1035.03121573521,1038.37709027404,927.347941609585,939.696220219613,132599.715955901,130042865.538237
2017-03-25,939.696220219613,995.957194571307,890.430447356448,966.299941489404,127044.591569001,118395054.451124
2017-03-26,966.299941489404,1004.31573229496,946.649581937773,969.436414279118,85332.4056607943,83255983.423865
2017-03-27,969.436414279118,1048.85298216594,961.79840486014,1045.14407883646,91256.4339618611,92332221.1424971
2017-03-28,1045.14407883646,1068.407744116,1015.44888462536,1044.41825006311,80000.9003101316,83567551.4614688
2017-03-29,1044.41825006311,1058.65705835669,1008.34349436802,1041.89948113087,68852.5103249906,71261535.4793551
2017-03-30,1041.89948113087,1052.66013311832,1020.93254694011,1037.90589380162,74984.883358301,77633883.5317086
2017-03-31,1037.90589380162,1088.20475413481,1035.17824809639,1079.10574898815,90987.935061906,96543920.0204716
2017-04-01,1079.10574898815,1103.73976647484,1067.47027212744,1086.11827997048,50658.3579328261,55020078.2114524
2017-04-02,1086.11827997048,1109.47840583243,1074.21236331113,1097.40073300174,70980.7113244293,77853933.8400252
2017-04-03,1097.40073300174,1157.87026946628,1095.54606083398,1147.56128900877,98499.2996366225,111870807.418355
2017-04-04,1147.56128900877,1161.18757174445,1122.15463692775,1141.7687139447,70998.9451624264,81164094.4427856
2017-04-05,1141.7687139447,1143.84308107142,1110.05668164731,1129.87197994682,69469.3701009515,78335573.6636427
2017-04-06,1129.87197994682,1201.55138591722,1130.50705905176,1188.69797477662,92357.5809314021,108182158.176151
2017-04-07,1188.69797477662,1201.22752435548,1173.18098448495,1190.49489785455,59746.5740751418,71184485.9778279
2017-04-08,1190.49489785455,1198.21739137529,1166.65303339836,1180.77695942997,33180.6335940937,39393003.332519
2017-04-09,1180.77695942997,1215.09585974359,1173.98933776995,1204.335422612,45351.0797071102,54498333.2618082
2017-04-10,1204.335422612,1214.87105710016,1194.80806768799,1206.70926150861,40013.0512136021,48473680.7011189
2017-04-11,1206.70926150861,1229.56551243541,1195.76150297257,1220.73578851562,37394.7763541677,45563707.0667825
2017-04-12,1220.73578851562,1225.46071740455,1207.35656101776,1212.52526083723,44783.2294228464,54699396.1390181
2017-04-13,1212.52526083723,1218.65994431163,1150.29272989867,1176.19976086809,66051.9297785229,78456422.6195683
2017-04-14,1176.19976086809,1195.3979909848,1162.15853541425,1177.32999031907,47217.4915983834,56129576.6712608
2017-04-15,1177.32999031907,1194.8461496937,841.531705226537,1176.9891480388,28384.5775565906,33877537.2051972
2017-04-16,1176.9891480388,1187.9742749227,1166.73553300952,1176.80302690258,18930.2949462394,22538918.5468992
2017-04-17,1176.80302690258,1202.96809811505,1172.81468456836,1194.01304339056,46483.5446893269,56095607.3870273
2017-04-18,1194.01304339056,1213.88312567866,1191.13693144945,1206.08997701728,52747.5234970808,64900219.2460419
2017-04-19,1206.08997701728,1218.21071287345,1194.07649107744,1215.20051481418,43347.1495613096,53034357.1003672
2017-04-20,1215.20051481418,1246.64278747814,1210.6695508348,1238.08805246171,55194.8607450856,69223360.9828028
2017-04-21,1238.08805246171,1256.97477886652,1235.56137865536,1249.63564380418,41344.0215725785,52498296.8493698
2017-04-22,1249.63564380418,1256.97265747776,1215.78335569129,1240.89286818787,43814.5895847284,55776932.7249399
2017-04-23,1240.89286818787,1256.22802699122,1223.05643021323,1249.13758305152,42608.0075794498,54224355.750839
2017-04-24,1249.13758305152,1256.36364055251,1234.85544480822,1248.18272632503,38542.2414025308,49281629.3194348
2017-04-25,1248.18272632503,1272.61520293903,1244.21015738443,1264.30933435435,43885.778252453,56659016.2762275
2017-04-26,1264.30933435435,1309.20231464821,1263.00418343515,1286.63367456877,58908.6634272647,77649710.3888091
2017-04-27,1286.63367456877,1346.79063803307,1285.29834580689,1332.91409836512,61771.4842742453,83319636.3979349
2017-04-28,1332.91409836512,1356.14987757938,1287.62262037371,1329.62177362254,77569.4054641435,104536476.713611
2017-04-29,1329.62177362254,1343.68829731534,1314.14736906799,1336.27767908664,40969.3449914223,55982468.1532157
2017-04-30,1336.27767908664,1358.939598201,1309.66100711672,1351.90718205043,40643.0404811511,55470285.8305705
2017-05-01,1351.90718205043,1448.67668038639,1342.7847300305,1415.81202596152,100438.272922456,144414038.517117
2017-05-02,1415.81202596152,1471.13539451019,1394.82938726583,1445.93483388935,70004.8199541519,103342244.973486
2017-05-03,1445.93483388935,1496.38667376663,1424.05205736954,1485.54982786373,81717.3640269981,122551707.399953
2017-05-04,1485.54982786373,1609.84210935786,1437.10808700856,1516.7608689824,136711.300530693,213084949.556505
2017-05-05,1516.7608689824,1588.10653394766,1485.01180001645,1507.76554382624,120379.237993358,188015771.961092
2017-05-06,1507.76554382624,1560.4248843776,1503.92646062979,1545.28707764133,59602.0066777171,92747185.5386034
2017-05-07,1545.28707764133,1572.88806310049,1495.18089078477,1554.45286552836,71355.5813316155,111708072.423198
2017-05-08,1554.45286552836,1667.67185725716,1552.85777527897,1664.47113280475,107226.892663645,174687869.226352
2017-05-09,1664.47113280475,1757.39315021542,1619.96563006772,1697.5001327331,127228.675024142,219169486.188605
2017-05-10,1697.5001327331,1766.1804528487,1664.98603536159,1752.31489045628,89679.8068564603,156203600.073077
2017-05-11,1752.31489045628,1864.76163456834,1741.54310001696,1819.29136888081,109008.99666574,198829123.412265
2017-05-12,1819.29136888081,1822.50652753842,1641.17503027943,1686.39355717192,109341.247899786,192159873.945312
2017-05-13,1686.39355717192,1770.4979414625,1594.59081206058,1763.73556821697,75467.8658688807,128390095.834352
2017-05-14,1763.73556821697,1802.74904074225,1736.13219799008,1772.54965996688,40635.3965644212,72874378.5695558
2017-05-15,1772.54965996688,1776.65260255214,1656.80718651027,1708.92120717723,80241.7218857817,138499150.917705
2017-05-16,1708.92120717723,1752.55184420583,1653.71572453931,1729.34282597212,75541.3745359095,130379207.173128
2017-05-17,1729.34282597212,1842.83333333964,1703.97464467804,1801.30387578073,94618.6874691267,170954154.677658
2017-05-18,1801.30387578073,1980.49112211675,1791.11898520805,1880.98793212382,73095.5370385861,135901905.388161
2017-05-19,1880.98793212382,1969.69856468769,1875.28168086394,1961.9969667724,98759.1277869355,191523926.230856
2017-05-20,1961.9969667724,2048.44646982257,1944.40323701728,2040.17527102655,89862.0262022856,179346919.053945
2017-05-21,2040.17527102655,2094.94362202743,1980.06904812769,2044.18517504556,78775.3244617313,161036810.125062
2017-05-22,2044.18517504556,2264.76059178189,1998.61148254338,2124.41197175047,174376.648777498,373482496.00959
2017-05-23,2124.41197175047,2286.30449383222,2110.77601539923,2272.57983731458,114179.227386009,251969081.935698
2017-05-24,2272.57983731458,2496.97951102102,2263.28592106332,2445.27946679487,149254.835627964,353734030.880735
2017-05-25,2445.27946679487,2781.7616224848,2210.48293983691,2307.22281521851,248438.97033962,622139030.96581
2017-05-26,2306.95625890886,2616.52109003678,2051.45,2244.89,191494.031589123,441342711.50564
2017-05-27,2244.89,2322.37,1868.56,2052.43,222952.90755701,446034004.016899
2017-05-28,2052.43,2300.52,2051.07,2189.02,125004.390326499,266766116.867827
2017-05-29,2189.02,2337.35,2117.34,2278.21,92235.6939302371,204101576.110735
2017-05-30,2278.21,2329.26,2147.1,2192.55,120964.106791302,270069146.899213
2017-05-31,2192.55,2330.62,2168.37,2303.34,117749.096922281,261223035.957228
2017-06-01,2303.34,2460.84,2303.34,2412.65,122696.443417174,290070431.913256
2017-06-02,2412.65,2493.97,2385.59,2492.6,83028.4518369222,199765372.828668
2017-06-03,2492.6,2582.77,2449.95,2545.43,70956.4934936806,177168595.50919
2017-06-04,2545.43,2559.79,2478.18,2524.06,59478.9591152376,149060810.38288
2017-06-05,2524.06,2705.38,2523.92,2704.96,86686.3816046175,225611887.487623
2017-06-06,2704.96,2931.24,2699.68,2870.5,192228.254286284,538772473.78273
2017-06-07,2870.5,2880.95,2626.56,2691.51,122676.039757065,340329903.727867
2017-06-08,2691.51,2808.41,2623.61,2798.78,95420.442759001,260898606.124614
2017-06-09,2798.78,2852.07,2786.07,2811.43,67044.9557458191,189237110.882487
2017-06-10,2811.43,2914.19,2807.36,2900.25,86516.5825851131,246869682.084108
2017-06-11,2900.25,2977.86,2867.25,2973.45,83026.0693197876,241516660.763629
2017-06-12,2973.45,2985.06,2483.63,2656.77,217963.320924655,585158909.866321
2017-06-13,2656.77,2784.77,2647.44,2712.99,116738.084133652,314476276.717059
2017-06-14,2712.99,2803.72,2348.99,2467.27,174189.243147689,448294279.419203
2017-06-15,2467.27,2521.6,2125.56,2442.46,262787.327094951,606264366.011257
2017-06-16,2442.46,2536.42,2335.28,2508.58,117206.434063517,286630757.577022
2017-06-17,2508.58,2690.71,2454.81,2655.1,95948.2936150012,246698591.90162
2017-06-18,2655.1,2676.04,2488.59,2539.56,92004.2158506029,235239296.329723
2017-06-19,2539.56,2617.75,2518.78,2616.82,81829.2212914575,210372750.852138
2017-06-20,2616.82,2800.48,2613.98,2754.38,111303.545642159,300034010.581244
2017-06-21,2754.38,2804.41,2624.35,2677.62,116033.608060952,313234721.454872
2017-06-22,2677.62,2757.32,2623.17,2722.84,78297.5980415694,210318780.964156
2017-06-23,2722.84,2759.66,2699.48,2710.37,56938.0967690982,155303414.194367
2017-06-24,2710.37,2741.56,2540.35,2590.05,86964.1801011916,228007287.012359
2017-06-25,2590.05,2660.66,2472.37,2541.62,86972.43178923,220679135.829498
2017-06-26,2541.62,2584.75,2327.26,2446.05,165825.860488998,401912134.894455
2017-06-27,2446.05,2585.06,2309.63,2583.75,159263.78238995,381517099.871542
2017-06-28,2583.75,2616.95,2490.11,2577.74,110423.886833319,279792448.238186
2017-06-29,2577.74,2605.86,2526.51,2558.37,75323.9245039834,191733499.80161
2017-06-30,2558.37,2576.28,2469.54,2480.61,73001.6012552577,183878856.304942
2017-07-01,2480.61,2529.62,2387.47,2424.61,66319.9812000226,160661673.798694
2017-07-02,2424.61,2555.34,2375.86,2536.46,67757.3128870494,165839565.195728
2017-07-03,2536.46,2617.48,2506.3,2572.47,83418.1574502945,212244951.199551
2017-07-04,2572.47,2658.73,2569.99,2617.32,80675.0723914355,210433639.118962
2017-07-05,2617.32,2642.74,2562.04,2627.86,89719.1887699206,232257106.927696
2017-07-06,2627.86,2634.84,2581.8,2614.24,60155.4506268506,156558009.834574
2017-07-07,2614.24,2617.48,2484.73,2513.88,90447.9446557492,229168229.222787
2017-07-08,2513.88,2568.73,2480.62,2564.86,54508.7566490579,136973389.490606
2017-07-09,2564.86,2576.73,2509.65,2511.43,39161.9607573437,99506518.509834
2017-07-10,2511.43,2530.34,2271.79,2344.02,123797.535341063,297270301.000056
2017-07-11,2344.02,2412.75,2265.48,2324.29,146630.204232479,341998621.086761
2017-07-12,2324.29,2424.82,2262.08,2403.09,109522.904433878,257095280.134607
2017-07-13,2403.09,2436.66,2334.96,2362.44,88166.3684282044,208630220.6924
2017-07-14,2362.44,2370.53,2165.36,2234.17,114411.345722428,257704533.439259
2017-07-15,2234.17,2237.13,1974.03,1975.08,155317.390138413,320719096.79728
2017-07-16,1975.08,2044.41,1808.99,1914.09,189643.471492969,364287861.721568
2017-07-17,1914.09,2233.83,1913.79,2233.39,176887.525608667,368366495.351594
2017-07-18,2233.39,2400.74,2164.59,2320.23,202621.156125985,465220151.807403
2017-07-19,2320.23,2412.38,2243.13,2282.58,154319.012911927,357639189.576241
2017-07-20,2282.58,2932.81,2282.11,2866.02,310335.428238848,807416890.877746
2017-07-21,2866.02,2873.96,2622.54,2675.08,193756.930225442,529154789.966985
2017-07-22,2675.08,2876.71,2658.59,2836.53,121917.94972347,341992860.195231
2017-07-23,2836.53,2856.67,2675.65,2756.61,108229.760233591,299869260.343248
2017-07-24,2756.61,2798.89,2715.69,2763.42,83009.2464875116,229047365.018667
2017-07-25,2763.42,2779.08,2472.62,2582.58,205883.145654288,534765380.749354
2017-07-26,2582.58,2631.73,2441.54,2559.21,135502.926168939,340465234.919206
2017-07-27,2559.21,2712.92,2547.74,2691.88,103832.541947078,269880857.987677
2017-07-28,2691.88,2843.78,2683.59,2806.75,138904.863633647,383479795.741739
2017-07-29,2806.75,2812.13,2699.42,2733.5,84491.6850565511,230818894.967476
2017-07-30,2733.5,2773.06,2621.68,2766.49,82717.6499131407,222933516.313808
2017-07-31,2766.49,2916.3,2723.05,2883.27,91115.2225786504,254836601.617405
2017-08-01,2883.27,2946.02,2659.62,2746.99,123174.104290066,341216428.604053
2017-08-02,2746.99,2773.8,2668.87,2720.53,81817.5977676511,222534344.582639
2017-08-03,2720.53,2822.88,2717.62,2809.99,68102.9037310464,188517085.907754
2017-08-04,2809.99,2892.67,2779.51,2878.49,68760.402728615,195800289.458506
2017-08-05,2878.49,3344.01,2875.91,3262.8,159402.961856623,503737620.404917
2017-08-06,3262.8,3295.07,3166.52,3232.03,60660.3939933739,196484496.526802
2017-08-07,3232.03,3425.13,3198.51,3401.91,88111.8767530191,294021645.239973
2017-08-08,3401.91,3494.87,3357.15,3429.38,106940.671119151,366169429.248044
2017-08-09,3429.38,3437.15,3251.03,3348.79,97062.7608211939,324058681.710825
2017-08-10,3348.79,3453.84,3322.92,3425.67,71000.3179081492,242024460.285378
2017-08-11,3425.67,3706.48,3409.79,3654.37,97564.427544543,345135492.363688
2017-08-12,3654.37,3967.26,3611.36,3871.62,123593.570517091,469532325.425669
2017-08-13,3871.62,4189.42,3847.31,4062.6,158586.972242293,638917500.337301
2017-08-14,4062.6,4336.71,3978.95,4327.94,128459.997494756,540927757.840114
2017-08-15,4327.94,4436.48,3837.13,4161.66,211581.812625978,872840682.328632
2017-08-16,4161.66,4398.06,3938.62,4387.4,112901.037033688,472960334.460727
2017-08-17,4387.4,4487.5,4194.1,4278.92,127475.877732162,554232802.492622
2017-08-18,4278.92,4362.73,3978.28,4105.37,144398.635519778,603898315.452002
2017-08-19,4105.37,4189.68,3957.46,4150.45,113724.381140308,462723151.890459
2017-08-20,4150.45,4182.29,4034.4,4066.6,70163.0511842839,288193446.217828
2017-08-21,4066.6,4097.25,3966.93,4005.1,90644.622047693,365174045.818101
2017-08-22,4005.1,4142.68,3612.21,4089.7,169138.726487423,659657838.919964
2017-08-23,4089.7,4255.62,4070.49,4141.09,96649.1511669427,402340258.476948
2017-08-24,4141.09,4364.11,4111.71,4318.35,72358.3618706688,305373477.789798
2017-08-25,4318.35,4461.71,4292.63,4364.41,82901.8756995975,362283252.978362
2017-08-26,4364.41,4379.28,4263.28,4352.3,46159.76993078,199403922.82461
2017-08-27,4352.3,4408.18,4321.12,4345.75,42516.0060609046,185180843.099659
2017-08-28,4345.75,4403.13,4195.23,4390.31,75486.0786280566,325285703.331353
2017-08-29,4390.31,4647.83,4350.22,4597.31,100801.359220265,455467850.194576
2017-08-30,4597.31,4644.06,4491.79,4583.02,68471.6293967123,313466398.11503
2017-08-31,4583.02,4765.07,4580.13,4735.11,72293.5703845895,338981145.104633
2017-09-01,4735.11,4925.23,4690.17,4921.85,102012.785401224,491140364.58451
2017-09-02,4921.85,4976.52,4448.64,4573.8,160770.387738211,747713818.096467
2017-09-03,4573.8,4719.78,4397.74,4612.92,102823.390110188,470135795.372357
2017-09-04,4612.92,4621.01,4098.58,4267.45,170399.245529764,737216060.511058
2017-09-05,4267.45,4496.67,4004.62,4409.08,158410.812227815,673846827.742464
2017-09-06,4409.08,4660.04,4401.53,4618.71,110931.129922417,504717245.652182
2017-09-07,4618.71,4690.55,4493.2,4635.6,70531.2340120953,324939872.817561
2017-09-08,4635.6,4699.59,4130.88,4326.45,180364.024123335,786819863.502901
2017-09-09,4326.45,4402.15,4185.33,4335.13,77087.3376052224,332195251.055288
2017-09-10,4335.13,4338.08,4032.15,4245.89,108075.236910436,451244396.529006
2017-09-11,4245.89,4364.42,4134.62,4217.9,88757.8124204916,375254125.16394
2017-09-12,4217.9,4387.76,4074.97,4158.92,107041.936369892,453402207.42432
2017-09-13,4158.92,4174.58,3752.01,3870.29,186540.372927346,728385231.779728
2017-09-14,3870.29,3930.69,3218.98,3243.08,317592.570229619,1118258889.55664
2017-09-15,3243.08,3824.43,2979.88,3713.76,448551.921814351,1519153953.01845
2017-09-16,3713.76,3893.67,3551.83,3698.92,169361.611202486,627559216.222274
2017-09-17,3698.92,3796.56,3485.83,3689.61,96068.0767835216,351250484.201787
2017-09-18,3689.61,4122.75,3689.0,4100.28,147927.079168393,586938661.301784
2017-09-19,4100.28,4120.71,3852.22,3907.96,123214.810157088,488897829.618198
2017-09-20,3907.96,4053.04,3846.76,3882.16,86645.1548806506,342438072.503528
2017-09-21,3882.16,3912.79,3576.54,3617.27,145124.776936889,543570164.083385
2017-09-22,3617.27,3753.51,3505.81,3600.83,114717.361183529,414612501.807692
2017-09-23,3600.83,3813.39,3563.18,3788.02,67820.3202186651,253370774.722336
2017-09-24,3788.02,3790.89,3633.88,3667.52,49661.7631472413,183852135.744775
2017-09-25,3667.52,3971.5,3665.67,3932.83,100194.704777098,386674961.652638
2017-09-26,3932.83,3982.31,3858.75,3892.7,63252.2966501159,248481868.856535
2017-09-27,3892.7,4232.35,3882.08,4212.2,117596.074982495,480358673.928236
2017-09-28,4212.2,4274.64,4112.88,4195.65,92228.1673292888,386909537.012262
2017-09-29,4195.65,4237.51,4030.37,4172.79,97803.913964071,404599756.284648
2017-09-30,4172.79,4383.27,4164.25,4360.62,67493.6785621027,290796939.994498
2017-10-01,4360.62,4412.62,4258.32,4403.09,60583.8508846266,262485153.919012
2017-10-02,4403.09,4477.38,4364.67,4401.32,71201.4826533767,314621927.607899
2017-10-03,4401.32,4435.99,4230.73,4314.18,81867.3002583039,353046057.472938
2017-10-04,4314.18,4355.29,4183.57,4218.66,64081.9590639501,272424730.469723
2017-10-05,4218.66,4365.76,4143.35,4321.44,63613.1969749424,271914958.398753
2017-10-06,4321.44,4422.15,4296.93,4371.94,61692.9324760657,269878225.690512
2017-10-07,4371.94,4472.92,4319.48,4435.81,40202.0829044848,176332039.119037
2017-10-08,4435.81,4622.87,4419.36,4611.7,71366.9524598901,323063950.841804
2017-10-09,4611.7,4875.38,4556.15,4777.49,110191.770994464,518586828.486212
2017-10-10,4777.49,4930.0,4722.81,4763.36,98484.9966117607,475717720.635519
2017-10-11,4763.36,4874.89,4718.6,4824.2,70482.752194557,338533507.326581
2017-10-12,4824.2,5432.63,4814.98,5432.62,163916.090375501,848641969.342798
2017-10-13,5432.62,5852.78,5391.97,5637.26,215018.924136446,1211469140.95971
2017-10-14,5637.26,5839.62,5568.86,5824.71,76224.3471378778,434406119.948715
2017-10-15,5824.71,5862.69,5448.22,5688.14,101636.950320306,571166215.246185
2017-10-16,5677.35,5795.33,5576.1,5759.33,61358.9542664771,349154669.329157
2017-10-17,5759.25,5773.32,5521.09,5598.58,65637.4322975849,368658284.35179
2017-10-18,5598.58,5601.3,5114.87,5575.83,122020.30903357,654722509.02657
2017-10-19,5576.71,5737.41,5517.62,5698.65,83056.0891933997,469774559.059071
2017-10-20,5698.62,6075.32,5611.39,5993.11,123860.508505945,729487923.014977
2017-10-21,5993.11,6187.2,5874.54,6006.65,112943.887362741,684989667.220087
2017-10-22,6006.65,6070.56,5722.98,5982.86,105030.925477091,618893096.798382
2017-10-23,5982.86,6048.98,5644.22,5903.61,137140.401643391,801148315.463021
2017-10-24,5903.61,5904.63,5463.41,5513.08,143735.811041502,811951129.659368
2017-10-25,5513.08,5747.96,5375.64,5734.0,105839.479376975,585738379.884951
2017-10-26,5734.0,5970.4,5689.92,5887.61,93675.5503434736,547664553.570997
2017-10-27,5887.62,5997.83,5692.32,5764.56,83933.4951089053,488283724.043679
2017-10-28,5764.56,5871.04,5654.8,5726.61,53232.1731784622,305611140.988263
2017-10-29,5726.61,6295.43,5679.37,6147.52,163055.750837625,966990808.934447
2017-10-30,6147.7,6226.18,6018.97,6124.28,78624.313303581,481600502.945869
2017-10-31,6124.28,6467.2,6090.83,6451.24,101249.618696076,637838767.023254
2017-11-01,6449.1,6738.74,6355.0,6737.78,133191.930033334,869798619.787134
2017-11-02,6737.78,7339.91,6737.77,7024.81,238796.193192173,1663170039.86431
2017-11-03,7024.81,7445.62,6938.93,7152.12,154886.749477269,1120978013.2882
2017-11-04,7146.98,7492.24,6957.84,7363.8,106602.670212602,773371754.847621
2017-11-05,7363.8,7599.44,7284.33,7389.55,105727.19685583,789287755.180249
2017-11-06,7389.55,7429.7,6934.73,6959.23,159688.480083756,1148125488.88661
2017-11-07,6959.27,7222.37,6957.8,7102.75,101044.570210642,716798409.136546
2017-11-08,7102.23,7869.1,7026.97,7444.36,220224.379076876,1632547465.88007
2017-11-09,7444.36,7457.12,7040.83,7129.59,126769.90306795,915963933.064162
2017-11-10,7129.59,7318.97,6406.05,6565.8,222001.180011265,1513421266.51324
2017-11-11,6565.8,6821.5,6197.87,6339.86,135719.07383728,878096915.349928
2017-11-12,6339.87,6490.53,5493.64,5878.13,269832.865767231,1629165385.89582
2017-11-13,5878.09,6760.15,5828.34,6522.45,178340.892446732,1135256036.02843
2017-11-14,6522.45,6728.59,6419.18,6597.06,96502.0855406565,634604991.544063
2017-11-15,6597.06,7330.06,6596.94,7283.22,131120.229107566,922959468.471786
2017-11-16,7283.02,7964.64,7119.17,7853.68,133937.802011518,1010130763.21436
2017-11-17,7853.68,8000.19,7534.7,7699.95,117347.026386548,917599923.244876
2017-11-18,7699.95,7857.52,7458.9,7780.91,74382.1222032432,571121110.996686
2017-11-19,7781.02,8100.87,7675.41,8042.64,68618.84653601,541391321.605745
2017-11-20,8042.64,8294.12,7947.28,8244.69,75703.6447549877,617354329.026952
2017-11-21,8245.87,8368.36,7819.06,8099.97,115454.275107037,938345413.237825
2017-11-22,8099.92,8304.37,8091.63,8234.55,65811.6824527374,539697375.371587
2017-11-23,8234.5,8266.55,8012.35,8013.41,68010.7043975691,555465146.264381
2017-11-24,8013.38,8332.94,7900.17,8200.8,72994.6259479463,595710405.795285
2017-11-25,8203.45,8761.98,8153.7,8754.69,84670.4084763247,718483679.603654
2017-11-26,8754.62,9474.62,8746.56,9318.42,85891.9801054891,782499976.711294
2017-11-27,9318.42,9733.61,9316.84,9733.2,106902.7911278,1025175619.87377
2017-11-28,9732.63,9969.58,9638.2,9906.04,87754.8862561824,865328615.725441
2017-11-29,9906.04,11417.84,8938.7,9837.86,233325.318110823,2418792360.59907
2017-11-30,9848.05,10689.06,9023.77,9946.76,187008.871069185,1836210107.30659
2017-12-01,9947.08,10942.8,9420.93,10861.47,131918.849400558,1353669597.42582
2017-12-02,10861.47,11175.23,10715.55,10912.73,86825.5113058141,950474241.577514
2017-12-03,10912.72,11851.09,10578.43,11246.21,122125.700985579,1380012064.12086
2017-12-04,11244.2,11624.63,10917.81,11623.91,93173.8987692397,1057859226.1813
2017-12-05,11624.37,11901.87,11486.13,11667.13,89687.2088909467,1048839303.80026
2017-12-06,11667.13,13843.2,11661.76,13749.57,191576.65548649,2437037791.81326
2017-12-07,13750.09,16879.26,13401.61,16850.31,297108.663613997,4510225316.19188
2017-12-08,16867.98,17294.85,13906.1,16047.61,286762.019504433,4546014731.58331
2017-12-09,16048.18,16313.18,13151.47,14843.42,181979.80721226,2699876215.33419
2017-12-10,14839.98,15783.2,13031.0,15059.6,201620.094390881,2904037859.63596
2017-12-11,15060.45,17399.18,15024.56,16732.47,159724.562791298,2634267594.51787
2017-12-12,16733.29,17560.65,16254.53,17083.9,132846.570618698,2246138895.88558
2017-12-13,17083.9,17267.96,15669.86,16286.82,155407.350354337,2576055941.69096
2017-12-14,16286.82,16941.08,16023.64,16467.91,107918.02961693,1773813863.46447
2017-12-15,16467.91,17987.03,16442.2,17604.85,153651.15067767,2682351213.91046
2017-12-16,17594.08,19587.7,17318.54,19345.49,112173.973654476,2078806368.79065
2017-12-17,19346.6,19870.62,18750.91,19065.71,117408.382638606,2264650369.70761
2017-12-18,19065.71,19221.1,18114.42,18972.32,139251.392263497,2597510049.89192
2017-12-19,18971.19,19021.97,16812.8,17523.7,174543.365409069,3136709262.09207
2017-12-20,17521.73,17813.6,15642.69,16461.97,227676.126443747,3791752510.78481
2017-12-21,16461.09,17301.83,14952.98,15632.12,163735.020996392,2619295475.75637
2017-12-22,15632.12,15823.72,10875.71,13664.97,466980.602686481,6245731508.39781
2017-12-23,13664.97,15493.23,13356.07,14396.46,170169.385874308,2491903154.47669
2017-12-24,14396.63,14413.72,12166.45,13789.95,182417.288393142,2428437693.16397
2017-12-25,13789.95,14467.43,13010.71,13833.49,107475.976206482,1487888106.52432
2017-12-26,13830.19,16094.67,13748.49,15756.56,143135.259010552,2198577125.17453
2017-12-27,15757.02,16514.59,14534.66,15416.64,138705.28479507,2162831128.75501
2017-12-28,15416.34,15505.51,13466.07,14398.7,170366.632661336,2425912717.55742
2017-12-29,14398.45,15109.81,13951.08,14392.57,118874.625766493,1733583750.20288
2017-12-30,14392.14,14461.46,11962.09,12531.52,182065.442296839,2387311023.416
