ticker,entry_date,entry_price,exit_date,exit_price,shares,pnl,pnl_pct,holding_days,exit_reason
IPF.L,2013-08-30,598.48,2013-09-27,601.98,2,-13.0,0.6,28,BELOW_10W_SMA
FRAS.L,2013-08-16,638.17,2013-10-25,684.56,4,165.54,7.3,70,BELOW_10W_SMA
GMAB.CO,2013-09-27,232.76,2013-11-08,212.93,12,-257.94,-8.5,42,BELOW_10W_SMA
NDX1.DE,2013-09-20,8.82,2013-11-15,10.08,224,261.17,14.2,56,BELOW_10W_SMA
SCYR.MC,2013-07-19,2.09,2013-11-22,3.18,51,35.36,51.9,126,BELOW_10W_SMA
OCDO.L,2013-08-30,332.15,2013-11-22,420.88,8,689.86,26.7,84,BELOW_10W_SMA
WIE.VI,2013-11-15,12.76,2013-11-22,12.38,175,-87.5,-3.0,7,BELOW_10W_SMA
UNI.MI,2013-11-08,3.99,2013-11-29,3.68,635,-217.07,-7.8,21,BELOW_10W_SMA
VWS.CO,2013-07-12,18.87,2013-12-06,29.43,9,75.02,55.9,147,BELOW_10W_SMA
A3M.MC,2013-08-30,7.42,2013-12-06,10.91,362,1242.76,47.0,98,BELOW_10W_SMA
BKT.MC,2013-09-06,2.57,2013-12-06,3.12,122,47.87,21.7,91,BELOW_10W_SMA
NOKIA.HE,2013-10-25,5.12,2013-12-13,5.48,532,169.92,7.0,49,BELOW_10W_SMA
COK.DE,2013-11-29,13.92,2013-12-13,13.34,166,-116.49,-4.2,14,BELOW_10W_SMA
PPC.AT,2013-11-22,10.94,2013-12-20,10.14,269,-236.65,-7.4,28,BELOW_10W_SMA
MEGP.L,2013-05-17,84.92,2013-12-27,135.82,13,641.64,59.9,224,BELOW_10W_SMA
REG1V.HE,2013-06-21,2.48,2013-12-27,4.16,966,1599.74,67.5,189,BELOW_10W_SMA
SCYR.MC,2013-12-27,3.44,2014-01-03,2.83,693,-439.31,-17.6,7,HARD_STOP
HEX.OL,2013-11-22,16.12,2014-01-24,18.03,168,301.25,11.9,63,BELOW_10W_SMA
HDD.DE,2013-12-06,2.69,2014-02-07,2.52,473,-100.43,-6.3,63,BELOW_10W_SMA
CDR.WA,2013-06-28,9.3,2014-02-21,17.16,111,853.29,84.6,238,BELOW_10W_SMA
A3M.MC,2013-12-13,11.5,2014-02-28,12.84,160,194.13,11.6,77,BELOW_10W_SMA
HTRO.ST,2014-01-03,2.25,2014-03-07,2.66,864,338.74,18.5,63,BELOW_10W_SMA
BKT.MC,2013-12-13,3.35,2014-03-14,4.07,969,675.33,21.4,91,BELOW_10W_SMA
OCDO.L,2013-12-20,449.74,2014-03-14,481.18,6,168.67,7.0,84,BELOW_10W_SMA
VWS.CO,2013-12-27,32.12,2014-03-14,37.47,105,541.95,16.7,77,BELOW_10W_SMA
COK.DE,2014-01-24,16.15,2014-03-14,17.39,186,210.13,7.7,49,BELOW_10W_SMA
LOGN.SW,2014-02-28,14.12,2014-03-14,13.68,144,-83.22,-3.1,14,BELOW_10W_SMA
HWG.L,2014-03-07,62.81,2014-03-14,60.94,36,-87.27,-3.0,7,BELOW_10W_SMA
GMAB.CO,2014-03-14,238.69,2014-03-28,223.88,15,-242.19,-6.2,14,BELOW_10W_SMA
VITR.ST,2014-02-07,18.49,2014-04-11,18.36,63,-28.46,-0.7,63,BELOW_10W_SMA
GNC.L,2014-02-21,199.93,2014-04-11,209.07,9,62.25,4.6,49,BELOW_10W_SMA
A2A.MI,2014-03-14,0.97,2014-04-11,0.88,3801,-332.61,-8.5,28,HARD_STOP
AZM.MI,2014-03-14,22.22,2014-04-11,21.34,156,-157.06,-4.0,28,BELOW_10W_SMA
PNDORA.CO,2013-09-27,230.45,2014-04-25,345.96,12,1366.18,50.1,210,BELOW_10W_SMA
BCP.LS,2014-04-11,1.62,2014-04-25,1.55,2327,-187.78,-4.4,14,BELOW_10W_SMA
NOKIA.HE,2014-04-11,5.44,2014-04-25,5.23,694,-168.06,-3.9,14,BELOW_10W_SMA
UNI.MI,2013-12-06,3.85,2014-05-02,5.16,852,1099.48,34.2,147,BELOW_10W_SMA
CRI.PA,2014-04-11,5.63,2014-05-02,5.52,374,-59.55,-1.9,21,BELOW_10W_SMA
EGL.LS,2013-06-14,2.22,2014-05-09,5.02,759,2111.06,126.6,329,BELOW_10W_SMA
BCP.LS,2014-05-02,1.66,2014-05-09,1.53,1606,-244.26,-8.4,7,BELOW_10W_SMA
REY.MI,2013-09-27,10.67,2014-05-16,14.9,191,787.36,39.6,231,BELOW_10W_SMA
SCYR.MC,2014-02-21,3.79,2014-05-16,4.01,23,-14.87,5.9,84,BELOW_10W_SMA
REG1V.HE,2014-03-14,4.38,2014-05-16,4.91,838,421.51,12.0,63,BELOW_10W_SMA
TRI.PA,2014-04-25,19.65,2014-05-16,18.84,190,-174.36,-4.1,21,BELOW_10W_SMA
HWG.L,2014-05-09,64.07,2014-05-16,60.94,59,-204.37,-4.9,7,BELOW_10W_SMA
VBK.DE,2014-05-09,2.07,2014-05-16,1.97,1179,-144.02,-5.1,7,BELOW_10W_SMA
DSCV.L,2014-05-16,266.98,2014-05-23,245.88,7,-167.68,-7.9,7,BELOW_10W_SMA
HWG.L,2014-05-23,63.21,2014-05-30,62.19,27,-47.73,-1.6,7,BELOW_10W_SMA
HEX.OL,2014-04-25,25.75,2014-06-20,24.32,145,-227.45,-5.6,56,BELOW_10W_SMA
GLPG.AS,2014-05-02,15.68,2014-06-20,14.9,240,-209.09,-5.0,49,BELOW_10W_SMA
ELG.DE,2014-05-16,14.24,2014-06-27,14.57,256,63.44,2.3,42,BELOW_10W_SMA
SCYR.MC,2014-05-30,4.45,2014-06-27,4.17,372,-126.17,-6.4,28,BELOW_10W_SMA
VWS.CO,2014-03-28,42.71,2014-07-11,51.36,78,654.65,20.3,105,BELOW_10W_SMA
BRG.OL,2014-04-25,38.39,2014-07-11,43.58,3,-4.43,13.5,77,BELOW_10W_SMA
NDX1.DE,2014-05-16,11.8,2014-07-11,12.62,309,235.17,7.0,56,BELOW_10W_SMA
IBS.LS,2014-05-16,5.86,2014-07-11,5.87,622,-14.31,0.2,56,BELOW_10W_SMA
BAVA.CO,2014-06-20,102.56,2014-07-11,94.06,37,-334.43,-8.3,21,BELOW_10W_SMA
BKT.MC,2014-06-20,4.29,2014-07-11,4.08,762,-184.12,-5.0,21,BELOW_10W_SMA
EGL.LS,2014-06-27,5.7,2014-07-11,4.72,248,-264.3,-17.3,14,HARD_STOP
GFT.DE,2014-03-07,8.51,2014-07-18,9.57,1,-18.94,12.5,133,BELOW_10W_SMA
FNAC.PA,2014-06-27,38.19,2014-07-18,36.32,100,-207.25,-4.9,21,BELOW_10W_SMA
SECT-B.ST,2014-07-11,20.1,2014-07-18,18.51,181,-308.33,-7.9,7,BELOW_10W_SMA
AMS.SW,2014-07-11,108.01,2014-07-18,100.08,33,-281.99,-7.4,7,BELOW_10W_SMA
VITR.ST,2014-07-11,24.12,2014-07-18,22.39,151,-281.61,-7.2,7,BELOW_10W_SMA
PNDORA.CO,2014-05-16,393.76,2014-07-25,401.68,9,51.3,2.0,70,BELOW_10W_SMA
GBG.L,2014-07-11,159.79,2014-07-25,153.23,22,-164.43,-4.1,14,BELOW_10W_SMA
HEX.OL,2014-07-18,26.38,2014-07-25,24.53,135,-269.94,-7.0,7,BELOW_10W_SMA
IBS.LS,2014-07-18,6.13,2014-07-25,5.8,581,-212.19,-5.4,7,BELOW_10W_SMA
1U1.DE,2014-03-14,23.33,2014-08-01,26.68,157,505.93,14.4,140,REGIME_OFF_10W
WAC.DE,2014-07-11,17.11,2014-08-01,15.84,212,-289.17,-7.4,21,REGIME_OFF_10W
SAX.DE,2014-07-11,16.79,2014-08-01,15.08,79,-155.43,-10.2,21,HARD_STOP
GNC.L,2014-07-18,230.92,2014-08-01,213.73,12,-226.28,-7.4,14,REGIME_OFF_10W
ELE.MC,2014-07-18,28.78,2014-08-01,27.51,4,-25.07,-4.4,14,REGIME_OFF_10W
GFT.DE,2014-07-25,10.0,2014-08-01,9.18,352,-307.2,-8.2,7,REGIME_OFF_10W
ANA.MC,2014-07-25,65.32,2014-08-01,59.88,47,-275.96,-8.3,7,REGIME_OFF_10W
SAB.MC,2014-07-25,2.02,2014-08-01,1.91,5,-20.55,-5.4,7,REGIME_OFF_10W
APAM.AS,2014-04-25,18.27,2014-08-08,22.22,204,787.32,21.7,105,REGIME_OFF_10W
BKT.MC,2014-07-18,4.28,2014-08-08,4.24,833,-50.66,-0.9,21,REGIME_OFF_10W
REG1V.HE,2014-07-25,5.21,2014-08-08,4.48,675,-509.45,-13.9,14,HARD_STOP
GNC.L,2014-09-05,225.8,2014-09-12,211.93,14,-214.13,-6.1,7,BELOW_10W_SMA
CIE.MC,2014-05-16,8.04,2014-10-06,9.18,9,-9.7,14.2,143,REGIME_OFF_10W
APAM.AS,2014-09-05,25.99,2014-10-06,22.79,124,-417.89,-12.3,31,HARD_STOP
ENEL.MI,2014-09-05,4.25,2014-10-06,3.99,666,-192.63,-6.1,31,REGIME_OFF_10W
AMS.SW,2014-07-25,108.38,2014-10-10,116.33,32,234.52,7.3,77,REGIME_OFF_10W
GFT.DE,2014-09-05,10.27,2014-10-10,9.21,315,-352.77,-10.3,35,REGIME_OFF_10W
VIT-B.ST,2014-09-05,27.94,2014-10-10,26.62,115,-172.12,-4.7,35,REGIME_OFF_10W
NEM.DE,2014-09-05,6.91,2014-10-10,5.85,467,-517.96,-15.4,35,HARD_STOP
BKT.MC,2014-09-05,4.94,2014-10-10,4.62,653,-228.95,-6.5,35,REGIME_OFF_10W
LDO.MI,2014-09-05,7.32,2014-10-10,6.89,440,-211.85,-6.0,35,REGIME_OFF_10W
ORNBV.HE,2014-09-12,29.65,2014-10-17,27.05,99,-276.75,-8.7,35,HARD_STOP
FTK.DE,2014-11-21,2.51,2014-12-19,2.24,1196,-344.43,-10.8,28,HARD_STOP
BAKKA.OL,2014-11-21,183.15,2014-12-19,167.42,16,-271.72,-8.6,28,HARD_STOP
PNDORA.CO,2014-09-05,431.14,2015-01-09,480.68,7,326.78,11.5,126,BELOW_10W_SMA
AMS.SW,2014-12-19,130.64,2015-01-16,113.98,23,-403.05,-12.7,28,HARD_STOP
NEM.DE,2014-11-21,6.78,2015-01-23,6.86,441,12.03,1.1,63,BELOW_10W_SMA
BAVA.CO,2014-11-21,143.9,2015-02-06,148.37,20,69.43,3.1,77,BELOW_10W_SMA
BRG.OL,2015-01-23,57.28,2015-02-06,48.56,11,-116.02,-15.2,14,HARD_STOP
VITR.ST,2014-11-21,29.95,2015-02-13,33.13,99,295.27,10.6,84,BELOW_10W_SMA
ATC.WA,2015-01-09,4.82,2015-02-13,4.45,685,-277.8,-7.8,35,BELOW_10W_SMA
CVSG.L,2015-01-16,482.4,2015-02-27,457.95,5,-142.26,-5.1,42,BELOW_10W_SMA
VITR.ST,2015-02-20,34.27,2015-02-27,33.13,12,-33.64,-3.3,7,BELOW_10W_SMA
HIK.L,2015-01-23,2341.65,2015-03-13,2219.84,1,-141.8,-5.2,49,BELOW_10W_SMA
VALMT.HE,2015-03-06,11.81,2015-03-27,11.33,12,-25.71,-4.0,21,BELOW_10W_SMA
GFT.DE,2014-11-21,11.35,2015-04-17,16.39,259,1284.37,44.4,147,BELOW_10W_SMA
NDX1.DE,2015-01-23,14.15,2015-04-17,16.18,2,-15.94,14.3,84,BELOW_10W_SMA
NEM.DE,2015-02-06,8.71,2015-04-17,9.03,10,-16.8,3.7,70,BELOW_10W_SMA
BESI.AS,2014-11-21,8.4,2015-05-04,12.85,357,1568.17,53.0,164,BELOW_10W_SMA
NYR.BR,2014-11-21,15.74,2015-05-04,20.01,190,790.01,27.1,164,BELOW_10W_SMA
EMG.L,2015-01-16,162.11,2015-05-04,193.23,1,11.12,19.2,108,BELOW_10W_SMA
APAM.AS,2015-04-17,36.3,2015-05-04,34.27,9,-38.25,-5.6,17,BELOW_10W_SMA
PAT.DE,2015-01-09,9.83,2015-05-08,12.07,3,-13.27,22.8,119,BELOW_10W_SMA
OXB.L,2014-11-21,217.33,2015-05-15,572.12,13,4592.32,163.3,175,BELOW_10W_SMA
LDO.MI,2015-05-08,11.44,2015-05-15,11.07,6,-22.18,-3.2,7,BELOW_10W_SMA
PNDORA.CO,2015-05-04,701.99,2015-06-05,666.65,5,-196.71,-5.0,32,BELOW_10W_SMA
BOL.ST,2015-05-04,186.53,2015-06-05,173.93,7,-108.21,-6.8,32,BELOW_10W_SMA
AMS.SW,2015-02-06,135.02,2015-06-12,155.35,25,488.34,15.1,126,BELOW_10W_SMA
DIM.PA,2015-06-05,40.01,2015-06-19,37.97,4,-28.16,-5.1,14,BELOW_10W_SMA
NYR.BR,2015-06-12,20.88,2015-06-19,18.46,17,-61.15,-11.6,7,HARD_STOP
GRG.L,2015-03-13,1015.05,2015-07-03,1159.17,2,268.25,14.2,112,BELOW_10W_SMA
CVSG.L,2015-05-15,624.1,2015-07-10,619.88,6,-45.32,-0.7,56,BELOW_10W_SMA
OSB.L,2015-07-03,316.57,2015-07-10,294.52,7,-174.39,-7.0,7,BELOW_10W_SMA
TTR1.DE,2015-06-19,16.76,2015-07-31,16.54,26,-25.89,-1.4,42,BELOW_10W_SMA
FTK.DE,2015-02-13,2.56,2015-08-07,3.37,1339,1061.66,31.5,175,BELOW_10W_SMA
HWG.L,2015-07-10,130.65,2015-08-07,120.64,11,-130.07,-7.7,28,BELOW_10W_SMA
GMAB.CO,2015-02-13,488.43,2015-08-21,572.12,5,398.48,17.1,189,REGIME_OFF_10W
BAKKA.OL,2015-02-27,178.63,2015-08-21,225.54,14,636.7,26.3,175,REGIME_OFF_10W
GFT.DE,2015-05-15,17.75,2015-08-21,18.99,209,239.42,7.0,98,REGIME_OFF_10W
PAT.DE,2015-06-05,14.62,2015-08-21,15.96,297,377.73,9.2,77,REGIME_OFF_10W
VBK.DE,2015-07-10,3.82,2015-08-21,3.66,1113,-196.3,-4.1,42,REGIME_OFF_10W
TRI.PA,2015-07-31,40.2,2015-08-21,35.22,12,-79.72,-12.4,21,HARD_STOP
TTR1.DE,2015-08-07,17.24,2015-08-21,14.94,287,-677.47,-13.3,14,HARD_STOP
PNDORA.CO,2015-08-07,787.42,2015-08-21,741.27,1,-66.14,-5.9,14,REGIME_OFF_10W
VIT-B.ST,2015-03-27,38.99,2015-09-04,57.51,7,109.62,47.5,161,REGIME_OFF_10W
CHEMM.CO,2015-05-04,14.77,2015-09-04,22.39,268,2020.55,51.5,123,REGIME_OFF_10W
GLPG.AS,2015-06-12,48.21,2015-09-04,51.16,73,195.57,6.1,84,REGIME_OFF_10W
DIM.PA,2015-07-03,40.5,2015-09-04,45.15,1,-15.35,11.5,63,REGIME_OFF_10W
SAX.DE,2014-12-19,24.9,2015-10-09,47.13,93,2046.86,89.2,294,REGIME_OFF_10W
VBK.DE,2015-11-20,5.43,2016-01-08,5.41,968,-40.49,-0.4,49,REGIME_OFF_10W
GFT.DE,2015-11-20,29.08,2016-01-08,27.48,180,-309.4,-5.5,49,REGIME_OFF_10W
SRT3.DE,2015-11-20,53.87,2016-01-08,55.19,97,107.77,2.4,49,REGIME_OFF_10W
DIM.PA,2015-11-20,56.25,2016-01-08,55.02,93,-135.29,-2.2,49,REGIME_OFF_10W
KIT.OL,2015-11-20,3.76,2016-01-08,3.58,606,-127.08,-4.7,49,REGIME_OFF_10W
HYQ.DE,2015-04-17,21.96,2016-01-15,58.51,182,6631.51,166.4,273,REGIME_OFF_10W
GMAB.CO,2015-11-20,844.2,2016-01-15,814.9,6,-195.77,-3.5,56,REGIME_OFF_10W
VIT-B.ST,2015-11-20,69.24,2016-01-15,60.7,75,-661.21,-12.3,56,REGIME_OFF_10W
TRI.PA,2015-11-20,51.05,2016-02-05,54.73,102,354.44,7.2,77,REGIME_OFF_10W
BEKB.BR,2016-07-15,41.87,2016-08-05,39.77,114,-259.19,-5.0,21,BELOW_10W_SMA
HYQ.DE,2016-07-15,88.83,2016-08-19,86.56,54,-142.95,-2.6,35,REGIME_OFF_10W
LIFCO-B.ST,2016-07-15,51.52,2016-08-19,48.81,18,-68.63,-5.2,35,REGIME_OFF_10W
PAF.L,2016-08-05,22.86,2016-08-26,19.4,184,-656.87,-15.1,21,HARD_STOP
BIG.PA,2016-07-15,4.07,2016-09-02,4.0,4,-20.29,-1.8,49,REGIME_OFF_10W
VITR.ST,2016-08-05,100.1,2016-09-09,97.81,3,-26.87,-2.3,35,REGIME_OFF_10W
UBI.PA,2016-07-15,33.79,2016-09-16,35.01,143,155.31,3.6,63,REGIME_OFF_10W
KIT.OL,2016-07-15,5.17,2016-09-30,5.47,934,266.55,5.9,77,BELOW_10W_SMA
PLUS.L,2016-07-15,718.57,2016-09-30,659.19,6,-376.32,-8.3,77,BELOW_10W_SMA
HOC.L,2016-09-30,259.43,2016-10-07,233.96,20,-529.43,-9.8,7,REGIME_OFF_10W
VITR.ST,2016-09-30,109.34,2016-10-14,101.09,49,-424.35,-7.5,14,REGIME_OFF_10W
AMG.AS,2016-07-15,12.74,2016-10-21,17.86,377,1907.18,40.1,98,BELOW_10W_SMA
ADS.DE,2016-07-15,132.21,2016-10-28,148.95,36,582.77,12.7,105,BELOW_10W_SMA
KTN.DE,2016-07-15,7.76,2016-10-28,8.95,619,717.49,15.4,105,BELOW_10W_SMA
BESI.AS,2016-09-30,15.28,2016-10-28,14.57,350,-268.22,-4.6,28,BELOW_10W_SMA
COR.LS,2016-07-15,7.22,2016-11-04,7.93,669,455.17,9.8,112,BELOW_10W_SMA
YSN.DE,2016-10-21,37.79,2016-11-04,33.85,141,-575.27,-10.4,14,HARD_STOP
HEX.OL,2016-10-21,21.35,2016-11-04,19.76,250,-418.55,-7.5,14,BELOW_10W_SMA
TROAX.ST,2016-10-21,54.6,2016-11-04,51.41,97,-330.08,-5.9,14,BELOW_10W_SMA
KIT.OL,2016-10-21,5.93,2016-11-04,5.43,56,-47.82,-8.4,14,BELOW_10W_SMA
AMG.AS,2016-10-28,18.26,2016-11-04,16.53,284,-512.43,-9.5,7,HARD_STOP
NESTE.HE,2016-10-28,13.14,2016-11-04,12.5,394,-271.46,-4.9,7,BELOW_10W_SMA
MBB.DE,2016-10-28,38.29,2016-11-04,37.32,9,-28.71,-2.5,7,BELOW_10W_SMA
BESI.AS,2016-11-04,15.28,2016-12-02,15.24,320,-32.02,-0.2,28,BELOW_10W_SMA
BIG.PA,2016-11-04,4.82,2017-01-06,5.03,200,22.96,4.5,63,BELOW_10W_SMA
BUFAB.ST,2016-11-04,14.67,2017-01-13,14.93,333,63.92,1.7,70,BELOW_10W_SMA
ATC.WA,2016-10-28,5.42,2017-01-20,5.43,4,-19.94,0.3,84,BELOW_10W_SMA
HTG.L,2017-01-06,641.69,2017-01-27,572.62,1,-89.07,-10.8,21,HARD_STOP
MTS.MC,2016-11-04,17.85,2017-02-03,22.0,274,1117.28,23.3,91,BELOW_10W_SMA
MT.AS,2016-11-04,17.87,2017-02-03,22.0,274,1112.31,23.1,91,BELOW_10W_SMA
RS1.L,2016-11-04,361.8,2017-02-10,473.12,13,1427.19,30.8,98,BELOW_10W_SMA
EVT.DE,2017-02-03,7.15,2017-02-17,7.21,889,34.39,0.9,14,BELOW_10W_SMA
COA.L,2017-01-27,59.55,2017-02-24,54.48,10,-70.7,-8.5,28,HARD_STOP
MT.AS,2017-02-17,25.77,2017-03-10,23.55,248,-572.18,-8.6,21,HARD_STOP
COA.L,2017-03-10,59.04,2017-03-17,55.97,98,-321.35,-5.2,7,BELOW_10W_SMA
HTRO.ST,2016-07-15,4.3,2017-03-24,8.38,1070,4341.85,94.8,252,BELOW_10W_SMA
MTS.MC,2017-02-10,24.72,2017-03-24,23.81,248,-246.08,-3.7,42,BELOW_10W_SMA
MT.AS,2017-03-17,25.68,2017-03-24,23.84,212,-410.2,-7.2,7,BELOW_10W_SMA
OUT1V.HE,2016-09-30,6.15,2017-03-31,9.09,871,2548.34,48.0,182,BELOW_10W_SMA
BOL.ST,2017-03-24,274.36,2017-03-31,265.67,24,-228.8,-3.2,7,BELOW_10W_SMA
MBB.DE,2017-01-06,73.23,2017-04-07,79.8,4,6.26,9.0,91,BELOW_10W_SMA
SOI.PA,2016-09-30,16.48,2017-04-18,36.82,129,2604.24,123.4,200,BELOW_10W_SMA
CRI.PA,2016-10-28,15.78,2017-04-18,18.81,329,975.88,19.2,172,BELOW_10W_SMA
BFT.WA,2016-11-04,697.47,2017-04-18,886.15,7,1300.74,27.1,165,BELOW_10W_SMA
CDR.WA,2016-12-02,51.92,2017-04-18,66.17,93,1305.18,27.4,137,BELOW_10W_SMA
STMMI.MI,2017-02-03,13.36,2017-04-18,13.43,424,12.25,0.6,74,BELOW_10W_SMA
BRG.OL,2017-03-31,96.73,2017-04-18,94.28,10,-44.55,-2.5,18,BELOW_10W_SMA
BOL.ST,2017-04-07,283.51,2017-04-18,267.56,1,-35.96,-5.6,11,BELOW_10W_SMA
MRN.PA,2017-03-31,24.37,2017-04-21,22.8,271,-444.89,-6.4,21,BELOW_10W_SMA
LNZ.VI,2017-02-24,130.53,2017-05-19,137.54,4,8.06,5.4,84,BELOW_10W_SMA
TROAX.ST,2017-03-24,82.41,2017-05-19,79.27,82,-277.62,-3.8,56,BELOW_10W_SMA
ELG.DE,2017-04-18,22.11,2017-05-19,22.17,285,-3.3,0.3,31,BELOW_10W_SMA
GLPG.AS,2017-04-18,83.72,2017-05-19,76.74,75,-542.91,-8.3,31,BELOW_10W_SMA
VACN.SW,2017-04-18,120.9,2017-06-02,119.3,52,-103.25,-1.3,45,BELOW_10W_SMA
FCT.MI,2017-04-18,6.08,2017-06-16,6.57,868,406.27,8.1,59,BELOW_10W_SMA
STMMI.MI,2017-06-02,14.8,2017-06-16,13.5,418,-564.03,-8.8,14,HARD_STOP
BESI.AS,2016-12-09,15.75,2017-06-30,23.26,1,-12.49,47.7,203,BELOW_10W_SMA
WAF.DE,2017-01-13,47.68,2017-06-30,73.8,104,2696.68,54.8,168,BELOW_10W_SMA
CRI.PA,2017-04-21,20.51,2017-06-30,23.94,300,1008.29,16.7,70,BELOW_10W_SMA
AMS.SW,2017-05-19,231.36,2017-06-30,224.9,29,-207.25,-2.8,42,BELOW_10W_SMA
IPN.PA,2017-06-30,120.45,2017-07-07,114.38,5,-50.37,-5.0,7,BELOW_10W_SMA
RBI.VI,2017-07-07,22.89,2017-07-14,21.46,24,-54.36,-6.3,7,BELOW_10W_SMA
EVT.DE,2017-03-10,8.44,2017-07-21,12.04,3,-9.21,42.6,133,BELOW_10W_SMA
AMG.AS,2017-03-24,23.28,2017-07-21,25.44,281,587.33,9.3,119,BELOW_10W_SMA
HTRO.ST,2017-05-19,9.0,2017-07-21,10.15,621,690.55,12.7,63,BELOW_10W_SMA
CABK.MC,2017-06-30,4.2,2017-07-21,4.17,4,-20.13,-0.8,21,BELOW_10W_SMA
LOGN.SW,2017-03-31,32.01,2017-07-28,34.97,206,590.79,9.3,119,BELOW_10W_SMA
CRI.PA,2017-07-21,25.17,2017-07-28,24.08,4,-24.34,-4.3,7,BELOW_10W_SMA
COA.L,2017-05-19,70.35,2017-08-11,71.64,96,103.84,1.8,84,BELOW_10W_SMA
YSN.DE,2017-06-16,84.92,2017-08-11,91.29,52,311.18,7.5,56,BELOW_10W_SMA
FCT.MI,2017-06-30,7.6,2017-08-11,6.96,908,-607.04,-8.5,42,BELOW_10W_SMA
TTR1.DE,2017-06-30,37.85,2017-08-11,40.25,182,416.7,6.3,42,BELOW_10W_SMA
WAF.DE,2017-07-14,83.52,2017-08-11,79.31,5,-41.02,-5.0,28,BELOW_10W_SMA
AMS.SW,2017-07-21,267.66,2017-08-18,237.36,26,-807.84,-11.3,28,HARD_STOP
MGNS.L,2017-07-21,1286.4,2017-08-25,1243.75,5,-233.25,-3.3,35,BELOW_10W_SMA
TRI.PA,2017-07-28,112.06,2017-08-25,109.4,2,-25.31,-2.4,28,BELOW_10W_SMA
CBK.DE,2017-07-28,11.19,2017-08-25,10.56,8,-25.07,-5.7,28,BELOW_10W_SMA
YSN.DE,2017-08-18,96.94,2017-08-25,92.04,62,-324.1,-5.1,7,BELOW_10W_SMA
CDR.WA,2017-06-16,83.01,2017-09-01,83.78,83,43.58,0.9,77,BELOW_10W_SMA
WAF.DE,2017-08-25,85.06,2017-09-01,81.49,80,-305.82,-4.2,7,BELOW_10W_SMA
CABK.MC,2017-08-11,4.34,2017-09-08,4.15,3,-20.59,-4.5,28,BELOW_10W_SMA
COA.L,2017-08-25,79.9,2017-09-08,76.07,67,-276.59,-4.8,14,BELOW_10W_SMA
CRI.PA,2017-09-01,25.01,2017-09-08,23.9,2,-22.23,-4.5,7,BELOW_10W_SMA
RS1.L,2017-04-18,503.0,2017-09-15,611.43,12,1281.1,21.6,150,BELOW_10W_SMA
SLR.MC,2017-07-28,1.43,2017-09-22,1.27,4874,-768.16,-10.8,56,HARD_STOP
AMS.SW,2017-09-01,258.72,2017-09-29,253.62,25,-147.58,-2.0,28,BELOW_10W_SMA
FCT.MI,2017-09-08,7.75,2017-10-06,7.32,4,-21.73,-5.6,28,BELOW_10W_SMA
MBB.DE,2017-09-29,108.04,2017-10-20,99.05,58,-541.14,-8.3,21,BELOW_10W_SMA
EVT.DE,2017-08-18,15.55,2017-10-27,17.37,8,-5.44,11.7,70,BELOW_10W_SMA
DBG.PA,2017-06-30,7.44,2017-11-10,8.81,928,1254.82,18.5,133,BELOW_10W_SMA
RACE.MI,2017-08-11,91.05,2017-11-10,93.38,58,115.01,2.6,91,BELOW_10W_SMA
WAC.DE,2017-10-20,27.03,2017-11-10,26.82,212,-66.48,-0.8,21,BELOW_10W_SMA
HTRO.ST,2017-09-01,11.96,2017-11-17,13.03,577,600.28,9.0,77,BELOW_10W_SMA
COA.L,2017-09-15,78.59,2017-11-17,81.94,90,281.25,4.3,63,BELOW_10W_SMA
CDR.WA,2017-09-15,104.42,2017-11-17,110.74,2,-7.35,6.1,63,BELOW_10W_SMA
STLAM.MI,2017-10-06,14.25,2017-11-17,13.92,6,-21.98,-2.3,42,BELOW_10W_SMA
STMMI.MI,2017-08-11,14.03,2017-12-01,18.28,481,2023.46,30.3,112,BELOW_10W_SMA
SMHN.DE,2017-08-11,12.62,2017-12-01,15.74,534,1645.07,24.7,112,BELOW_10W_SMA
WAF.DE,2017-09-08,84.87,2017-12-01,120.25,60,2102.41,41.7,84,BELOW_10W_SMA
SOI.PA,2017-09-22,56.78,2017-12-01,60.11,109,342.47,5.9,70,BELOW_10W_SMA
AIXA.DE,2017-10-27,12.62,2017-12-01,11.81,9,-27.35,-6.5,35,BELOW_10W_SMA
AMG.AS,2017-11-10,40.4,2017-12-01,36.94,104,-380.01,-8.6,21,HARD_STOP
WAC.DE,2017-11-17,28.32,2017-12-01,26.55,1,-21.77,-6.3,14,BELOW_10W_SMA
RBI.VI,2017-08-11,25.57,2017-12-15,29.28,1,-16.29,14.5,126,BELOW_10W_SMA
MRN.PA,2017-12-01,35.78,2017-12-15,34.15,218,-376.16,-4.6,14,BELOW_10W_SMA
BESI.AS,2017-12-01,33.36,2017-12-15,33.08,234,-84.87,-0.8,14,BELOW_10W_SMA
AMS.SW,2017-11-10,344.48,2017-12-29,319.55,22,-568.33,-7.2,49,BELOW_10W_SMA
YSN.DE,2017-11-17,96.08,2017-12-29,93.2,74,-232.85,-3.0,42,BELOW_10W_SMA
FDR.MC,2017-12-01,11.26,2018-01-19,10.85,319,-150.95,-3.6,49,BELOW_10W_SMA
LHA.DE,2017-08-11,14.06,2018-01-26,20.51,480,3074.26,45.8,168,BELOW_10W_SMA
BIG.PA,2017-12-01,10.7,2018-01-26,10.24,730,-353.41,-4.3,56,BELOW_10W_SMA
